Layer_name	Peat_amount	Year	Month	Plant_input_tha	Org_inputs_sstate	Org_inputs_forward_run	DPM_Stock_tha	DPM_Input	DPM_Loss	RPM_Stock_tha	RPM_Input	RPM_Loss	BIO_Stock_tha	BIO_Soil_Input	BIO_Loss 	HUM_Stock_tha	HUM_Input	HUM_Soil_Input	HUM_Loss	IOM_Stock_tha	IOM_Input	Total_C_Stock_tha	Total_Loss_CO2_tha	DPM_FH_accu	RPM_FH_acc	BIO_FH_acc	HUM_FH_acc	IOM_FH_acc	Total_FH_acc	Total_cummulative_changes_F_H_layers	Total_SOC_stock_tha_with_cummulative_changes	DPM_Cummulative_changes	DPM_SOC_stock_tha_with_FH_cummulative_changes	RPM_Cummulative_changes	RPM_SOC_stock_tha_with_FH_cummulative_changes	BIO_Cummulative_changes	BIO_SOC_stock_tha_with_FH_cummulative_changes	HUM_Cummulative_changes	HUM_SOC_stock_tha_with_FH_cummulative_changes	IOM_Cummulative_changes	IOM_SOC_stock_tha_with_FH_cummulative_changes
F	Mean	194	12	0	0	0	0.14	0	0.01	17.25	0	0.03	0.79	0	0	5.69	0	0	0	0	0	23.87	0.03	5.83334E-05	0.007187506	0.000329167	0.002370835	0	0.009945841	10.8385295	10.8685295	0.092133407	0.232133407	8.575981861	25.82598186	0.360216955	1.150216955	1.810063948	7.500063948	0	0
F	Mean	195	1	0	0	0	0.14	0	0	17.23	0	0.03	0.79	0	0	5.69	0	0	0	0	0	23.84	0.03	5.83334E-05	0.007179172	0.000329167	0.002370835	0	0.009933341	10.84846285	10.87846285	0.09219174	0.23219174	8.583161033	25.81316103	0.360546122	1.150546122	1.812434783	7.502434783	0	0
F	Mean	195	2	0	0	0	0.13	0	0	17.2	0	0.03	0.79	0	0	5.69	0	0	0	0	0	23.81	0.03	5.41667E-05	0.007166672	0.000329167	0.002370835	0	0.009920841	10.85838369	10.88838369	0.092245907	0.222245907	8.590327706	25.79032771	0.360875289	1.150875289	1.814805619	7.504805619	0	0
F	Mean	195	3	0	0	0	0.13	0	0.01	17.17	0	0.03	0.79	0	0	5.69	0	0	0	0	0	23.77	0.04	5.41667E-05	0.007154172	0.000329167	0.002370835	0	0.009904175	10.86828786	10.90828786	0.092300074	0.222300074	8.597481878	25.76748188	0.361204456	1.151204456	1.817176454	7.507176454	0	0
F	Mean	195	4	0.14	0	0	0.15	0.03	0.01	17.25	0.11	0.05	0.79	0	0	5.69	0	0.01	0	0	0	23.88	0.06	6.25001E-05	0.007187506	0.000329167	0.002370835	0	0.009950008	10.87823787	10.93823787	0.092362574	0.242362574	8.604669384	25.85466938	0.361533623	1.151533623	1.819547289	7.509547289	0	0
F	Mean	195	5	0.14	0	0	0.17	0.03	0.02	17.32	0.11	0.07	0.79	0.01	0.01	5.69	0	0.01	0	0	0	23.96	0.08	7.08334E-05	0.007216672	0.000329167	0.002370835	0	0.009983341	10.88822121	10.96822121	0.092433407	0.262433407	8.611886056	25.93188606	0.361862789	1.151862789	1.821918124	7.511918124	0	0
F	Mean	195	6	0.14	0	0	0.17	0.03	0.03	17.36	0.11	0.1	0.79	0.01	0.01	5.69	0	0.01	0	0	0	24.02	0.12	7.08334E-05	0.007233339	0.000329167	0.002370835	0	0.010008341	10.89822955	11.01822955	0.092504241	0.262504241	8.619119395	25.9791194	0.362191956	1.152191956	1.824288959	7.514288959	0	0
F	Mean	195	7	0.14	0	0	0.18	0.03	0.03	17.38	0.11	0.12	0.79	0.01	0.01	5.7	0	0.01	0	0	0	24.04	0.14	7.50001E-05	0.007241672	0.000329167	0.002375002	0	0.010016675	10.90824623	11.04824623	0.092579241	0.272579241	8.626361068	26.00636107	0.362521123	1.152521123	1.826663961	7.526663961	0	0
F	Mean	195	8	0.14	0	0	0.17	0.03	0.03	17.37	0.11	0.11	0.79	0.01	0.01	5.71	0	0.01	0	0	0	24.04	0.14	7.08334E-05	0.007237506	0.000329167	0.002379169	0	0.010016675	10.9182629	11.0582629	0.092650074	0.262650074	8.633598574	26.00359857	0.36285029	1.15285029	1.82904313	7.53904313	0	0
F	Mean	195	9	0.14	0	0	0.17	0.03	0.03	17.37	0.11	0.09	0.79	0.01	0.01	5.72	0	0.01	0	0	0	24.04	0.11	7.08334E-05	0.007237506	0.000329167	0.002383335	0	0.010016675	10.92827958	11.03827958	0.092720908	0.262720908	8.640836079	26.01083608	0.363179457	1.153179457	1.831426465	7.551426465	0	0
F	Mean	195	10	0.14	0	0	0.17	0.03	0.02	17.39	0.11	0.07	0.79	0.01	0.01	5.72	0	0.01	0	0	0	24.07	0.08	7.08334E-05	0.007245839	0.000329167	0.002383335	0	0.010029175	10.93830875	11.01830875	0.092791741	0.262791741	8.648081918	26.03808192	0.363508624	1.153508624	1.8338098	7.5538098	0	0
F	Mean	195	11	0	0	0	0.15	0	0.01	17.33	0	0.04	0.79	0	0	5.73	0	0	0	0	0	23.99	0.05	6.25001E-05	0.007220839	0.000329167	0.002387502	0	0.009995841	10.94830459	10.99830459	0.092854241	0.242854241	8.655302758	25.98530276	0.363837791	1.153837791	1.836197302	7.566197302	0	0
F	Mean	195	12	0	0	0	0.14	0	0.01	17.29	0	0.03	0.79	0	0	5.73	0	0	0	0	0	23.94	0.03	5.83334E-05	0.007204172	0.000329167	0.002387502	0	0.009975008	10.9582796	10.9882796	0.092912574	0.232912574	8.66250693	25.95250693	0.364166958	1.154166958	1.838584804	7.568584804	0	0
F	Mean	196	1	0	0	0	0.14	0	0	17.26	0	0.03	0.79	0	0	5.73	0	0	0	0	0	23.91	0.03	5.83334E-05	0.007191672	0.000329167	0.002387502	0	0.009962508	10.96824211	10.99824211	0.092970908	0.232970908	8.669698602	25.9296986	0.364496125	1.154496125	1.840972306	7.570972306	0	0
F	Mean	196	2	0	0	0	0.13	0	0	17.23	0	0.03	0.79	0	0	5.73	0	0	0	0	0	23.88	0.03	5.41667E-05	0.007179172	0.000329167	0.002387502	0	0.009950008	10.97819212	11.00819212	0.093025074	0.223025074	8.676877775	25.90687777	0.364825292	1.154825292	1.843359808	7.573359808	0	0
F	Mean	196	3	0	0	0	0.13	0	0.01	17.21	0	0.03	0.79	0	0	5.73	0	0	0	0	0	23.85	0.04	5.41667E-05	0.007170839	0.000329167	0.002387502	0	0.009937508	10.98812962	11.02812962	0.093079241	0.223079241	8.684048614	25.89404861	0.365154459	1.155154459	1.84574731	7.57574731	0	0
F	Mean	196	4	0.14	0	0	0.15	0.03	0.01	17.28	0.11	0.05	0.79	0	0	5.73	0	0.01	0	0	0	23.95	0.06	6.25001E-05	0.007200006	0.000329167	0.002387502	0	0.009979175	10.9981088	11.0581088	0.093141741	0.243141741	8.69124862	25.97124862	0.365483626	1.155483626	1.848134812	7.578134812	0	0
F	Mean	196	5	0.14	0	0	0.17	0.03	0.02	17.35	0.11	0.07	0.79	0.01	0.01	5.73	0	0.01	0	0	0	24.03	0.08	7.08334E-05	0.007229172	0.000329167	0.002387502	0	0.010012508	11.00812131	11.08812131	0.093212575	0.263212575	8.698477792	26.04847779	0.365812793	1.155812793	1.850522314	7.580522314	0	0
F	Mean	196	6	0.14	0	0	0.17	0.03	0.03	17.39	0.11	0.1	0.79	0.01	0.01	5.74	0	0.01	0	0	0	24.09	0.12	7.08334E-05	0.007245839	0.000329167	0.002391669	0	0.010037508	11.01815881	11.13815881	0.093283408	0.263283408	8.705723631	26.09572363	0.36614196	1.15614196	1.852913982	7.592913982	0	0
F	Mean	196	7	0.14	0	0	0.18	0.03	0.03	17.41	0.11	0.12	0.79	0.01	0.01	5.74	0	0.01	0	0	0	24.11	0.14	7.50001E-05	0.007254172	0.000329167	0.002391669	0	0.010045841	11.02820466	11.16820466	0.093358408	0.273358408	8.712977804	26.1229778	0.366471127	1.156471127	1.855305651	7.595305651	0	0
F	Mean	196	8	0.14	0	0	0.17	0.03	0.03	17.4	0.11	0.11	0.79	0.01	0.01	5.75	0	0.01	0	0	0	24.11	0.14	7.08334E-05	0.007250006	0.000329167	0.002395835	0	0.010045841	11.0382505	11.1782505	0.093429241	0.263429241	8.72022781	26.12022781	0.366800293	1.156800293	1.857701486	7.607701486	0	0
F	Mean	196	9	0.14	0	0	0.17	0.03	0.03	17.4	0.11	0.09	0.79	0.01	0.01	5.76	0	0.01	0	0	0	24.12	0.11	7.08334E-05	0.007250006	0.000329167	0.002400002	0	0.010050008	11.04830051	11.15830051	0.093500075	0.263500075	8.727477815	26.12747782	0.36712946	1.15712946	1.860101488	7.620101488	0	0
F	Mean	196	10	0.14	0	0	0.17	0.03	0.02	17.42	0.11	0.07	0.79	0.01	0.01	5.76	0	0.01	0	0	0	24.14	0.08	7.08334E-05	0.007258339	0.000329167	0.002400002	0	0.010058341	11.05835885	11.13835885	0.093570908	0.263570908	8.734736154	26.15473615	0.367458627	1.157458627	1.86250149	7.62250149	0	0
F	Mean	196	11	0	0	0	0.15	0	0.01	17.36	0	0.04	0.79	0	0	5.77	0	0	0	0	0	24.06	0.05	6.25001E-05	0.007233339	0.000329167	0.002404169	0	0.010025008	11.06838385	11.11838385	0.093633408	0.243633408	8.741969494	26.10196949	0.367787794	1.157787794	1.864905659	7.634905659	0	0
F	Mean	196	12	0	0	0	0.14	0	0.01	17.32	0	0.03	0.79	0	0	5.77	0	0	0	0	0	24.02	0.03	5.83334E-05	0.007216672	0.000329167	0.002404169	0	0.010008341	11.0783922	11.1083922	0.093691742	0.233691742	8.749186166	26.06918617	0.368116961	1.158116961	1.867309827	7.637309827	0	0
F	Mean	197	1	0	0	0	0.14	0	0	17.29	0	0.03	0.79	0	0	5.77	0	0	0	0	0	23.99	0.03	5.83334E-05	0.007204172	0.000329167	0.002404169	0	0.009995841	11.08838804	11.11838804	0.093750075	0.233750075	8.756390338	26.04639034	0.368446128	1.158446128	1.869713996	7.639713996	0	0
F	Mean	197	2	0	0	0	0.13	0	0	17.26	0	0.03	0.79	0	0	5.77	0	0	0	0	0	23.95	0.03	5.41667E-05	0.007191672	0.000329167	0.002404169	0	0.009979175	11.09836721	11.12836721	0.093804242	0.223804242	8.763582011	26.02358201	0.368775295	1.158775295	1.872118164	7.642118164	0	0
F	Mean	197	3	0	0	0	0.13	0	0.01	17.24	0	0.03	0.79	0	0	5.77	0	0	0	0	0	23.92	0.04	5.41667E-05	0.007183339	0.000329167	0.002404169	0	0.009966675	11.10833389	11.14833389	0.093858408	0.223858408	8.77076535	26.01076535	0.369104462	1.159104462	1.874522333	7.644522333	0	0
F	Mean	197	4	0.14	0	0	0.15	0.03	0.01	17.31	0.11	0.05	0.79	0	0	5.77	0	0.01	0	0	0	24.02	0.06	6.25001E-05	0.007212506	0.000329167	0.002404169	0	0.010008341	11.11834223	11.17834223	0.093920908	0.243920908	8.777977856	26.08797786	0.369433629	1.159433629	1.876926502	7.646926502	0	0
F	Mean	197	5	0.14	0	0	0.17	0.03	0.02	17.38	0.11	0.07	0.79	0.01	0.01	5.77	0	0.01	0	0	0	24.11	0.08	7.08334E-05	0.007241672	0.000329167	0.002404169	0	0.010045841	11.12838807	11.20838807	0.093991742	0.263991742	8.785219528	26.16521953	0.369762796	1.159762796	1.87933067	7.64933067	0	0
F	Mean	197	6	0.14	0	0	0.17	0.03	0.03	17.42	0.11	0.1	0.79	0.01	0.01	5.78	0	0.01	0	0	0	24.17	0.12	7.08334E-05	0.007258339	0.000329167	0.002408335	0	0.010070841	11.13845891	11.25845891	0.094062575	0.264062575	8.792477867	26.21247787	0.370091963	1.160091963	1.881739005	7.661739005	0	0
F	Mean	197	7	0.14	0	0	0.18	0.03	0.03	17.44	0.11	0.12	0.79	0.01	0.01	5.78	0	0.01	0	0	0	24.19	0.14	7.50001E-05	0.007266672	0.000329167	0.002408335	0	0.010079175	11.14853809	11.28853809	0.094137575	0.274137575	8.79974454	26.23974454	0.37042113	1.16042113	1.884147341	7.664147341	0	0
F	Mean	197	8	0.14	0	0	0.17	0.03	0.03	17.43	0.11	0.11	0.79	0.01	0.01	5.79	0	0.01	0	0	0	24.19	0.14	7.08334E-05	0.007262506	0.000329167	0.002412502	0	0.010079175	11.15861726	11.29861726	0.094208409	0.264208409	8.807007046	26.23700705	0.370750297	1.160750297	1.886559843	7.676559843	0	0
F	Mean	197	9	0.14	0	0	0.17	0.03	0.03	17.43	0.11	0.09	0.79	0.01	0.01	5.8	0	0.01	0	0	0	24.19	0.11	7.08334E-05	0.007262506	0.000329167	0.002416669	0	0.010079175	11.16869643	11.27869643	0.094279242	0.264279242	8.814269551	26.24426955	0.371079464	1.161079464	1.888976511	7.688976511	0	0
F	Mean	197	10	0.14	0	0	0.17	0.03	0.02	17.45	0.11	0.07	0.79	0.01	0.01	5.81	0	0.01	0	0	0	24.22	0.08	7.08334E-05	0.007270839	0.000329167	0.002420835	0	0.010091675	11.17878811	11.25878811	0.094350075	0.264350075	8.821540391	26.27154039	0.37140863	1.16140863	1.891397346	7.701397346	0	0
F	Mean	197	11	0	0	0	0.15	0	0.01	17.38	0	0.04	0.79	0	0	5.81	0	0	0	0	0	24.14	0.05	6.25001E-05	0.007241672	0.000329167	0.002420835	0	0.010058341	11.18884645	11.23884645	0.094412576	0.244412576	8.828782063	26.20878206	0.371737797	1.161737797	1.893818182	7.703818182	0	0
F	Mean	197	12	0	0	0	0.14	0	0.01	17.35	0	0.03	0.79	0	0	5.81	0	0	0	0	0	24.09	0.03	5.83334E-05	0.007229172	0.000329167	0.002420835	0	0.010037508	11.19888396	11.22888396	0.094470909	0.234470909	8.836011235	26.18601124	0.372066964	1.162066964	1.896239017	7.706239017	0	0
F	Mean	198	1	0	0	0	0.14	0	0	17.32	0	0.03	0.79	0	0	5.81	0	0	0	0	0	24.06	0.03	5.83334E-05	0.007216672	0.000329167	0.002420835	0	0.010025008	11.20890897	11.23890897	0.094529242	0.234529242	8.843227908	26.16322791	0.372396131	1.162396131	1.898659852	7.708659852	0	0
F	Mean	198	2	0	0	0	0.13	0	0	17.29	0	0.03	0.79	0	0	5.81	0	0	0	0	0	24.03	0.03	5.41667E-05	0.007204172	0.000329167	0.002420835	0	0.010012508	11.21892148	11.24892148	0.094583409	0.224583409	8.85043208	26.14043208	0.372725298	1.162725298	1.901080688	7.711080688	0	0
F	Mean	198	3	0	0	0	0.13	0	0.01	17.27	0	0.03	0.79	0	0	5.81	0	0	0	0	0	24	0.04	5.41667E-05	0.007195839	0.000329167	0.002420835	0	0.010000008	11.22892148	11.26892148	0.094637576	0.224637576	8.857627919	26.12762792	0.373054465	1.163054465	1.903501523	7.713501523	0	0
F	Mean	198	4	0.14	0	0	0.15	0.03	0.01	17.34	0.11	0.05	0.79	0	0	5.81	0	0.01	0	0	0	24.1	0.06	6.25001E-05	0.007225006	0.000329167	0.002420835	0	0.010041675	11.23896316	11.29896316	0.094700076	0.244700076	8.864852925	26.20485293	0.373383632	1.163383632	1.905922358	7.715922358	0	0
F	Mean	198	5	0.14	0	0	0.17	0.03	0.02	17.41	0.11	0.07	0.79	0.01	0.01	5.81	0	0.01	0	0	0	24.18	0.08	7.08334E-05	0.007254172	0.000329167	0.002420835	0	0.010075008	11.24903817	11.32903817	0.094770909	0.264770909	8.872107098	26.2821071	0.373712799	1.163712799	1.908343193	7.718343193	0	0
F	Mean	198	6	0.14	0	0	0.17	0.03	0.03	17.45	0.11	0.1	0.79	0.01	0.01	5.82	0	0.01	0	0	0	24.24	0.12	7.08334E-05	0.007270839	0.000329167	0.002425002	0	0.010100008	11.25913817	11.37913817	0.094841743	0.264841743	8.879377937	26.32937794	0.374041966	1.164041966	1.910768195	7.730768195	0	0
F	Mean	198	7	0.14	0	0	0.18	0.03	0.03	17.47	0.11	0.12	0.79	0.01	0.01	5.82	0	0.01	0	0	0	24.26	0.14	7.50001E-05	0.007279172	0.000329167	0.002425002	0	0.010108341	11.26924652	11.40924652	0.094916743	0.274916743	8.886657109	26.35665711	0.374371133	1.164371133	1.913193197	7.733193197	0	0
F	Mean	198	8	0.14	0	0	0.17	0.03	0.03	17.46	0.11	0.11	0.79	0.01	0.01	5.83	0	0.01	0	0	0	24.26	0.14	7.08334E-05	0.007275006	0.000329167	0.002429169	0	0.010108341	11.27935486	11.41935486	0.094987576	0.264987576	8.893932115	26.35393212	0.3747003	1.1647003	1.915622366	7.745622366	0	0
F	Mean	198	9	0.14	0	0	0.17	0.03	0.03	17.46	0.11	0.09	0.79	0.01	0.01	5.84	0	0.01	0	0	0	24.26	0.11	7.08334E-05	0.007275006	0.000329167	0.002433335	0	0.010108341	11.2894632	11.3994632	0.095058409	0.265058409	8.901207121	26.36120712	0.375029467	1.165029467	1.918055701	7.758055701	0	0
F	Mean	198	10	0.14	0	0	0.17	0.03	0.02	17.48	0.11	0.07	0.79	0.01	0.01	5.85	0	0.01	0	0	0	24.29	0.08	7.08334E-05	0.007283339	0.000329167	0.002437502	0	0.010120841	11.29958404	11.37958404	0.095129243	0.265129243	8.90849046	26.38849046	0.375358634	1.165358634	1.920493203	7.770493203	0	0
F	Mean	198	11	0	0	0	0.15	0	0.01	17.41	0	0.04	0.79	0	0	5.85	0	0	0	0	0	24.21	0.05	6.25001E-05	0.007254172	0.000329167	0.002437502	0	0.010087508	11.30967155	11.35967155	0.095191743	0.245191743	8.915744633	26.32574463	0.375687801	1.165687801	1.922930705	7.772930705	0	0
F	Mean	198	12	0	0	0	0.14	0	0.01	17.37	0	0.03	0.79	0	0	5.85	0	0	0	0	0	24.16	0.03	5.83334E-05	0.007237506	0.000329167	0.002437502	0	0.010066675	11.31973822	11.34973822	0.095250076	0.235250076	8.922982138	26.29298214	0.376016967	1.166016967	1.925368207	7.775368207	0	0
F	Mean	199	1	0	0	0	0.14	0	0	17.35	0	0.03	0.79	0	0	5.85	0	0	0	0	0	24.13	0.03	5.83334E-05	0.007229172	0.000329167	0.002437502	0	0.010054175	11.3297924	11.3597924	0.09530841	0.23530841	8.930211311	26.28021131	0.376346134	1.166346134	1.927805709	7.777805709	0	0
F	Mean	199	2	0	0	0	0.13	0	0	17.32	0	0.03	0.79	0	0	5.85	0	0	0	0	0	24.1	0.03	5.41667E-05	0.007216672	0.000329167	0.002437502	0	0.010041675	11.33983407	11.36983407	0.095362576	0.225362576	8.937427983	26.25742798	0.376675301	1.166675301	1.930243211	7.780243211	0	0
F	Mean	199	3	0	0	0	0.13	0	0.01	17.29	0	0.03	0.79	0	0	5.85	0	0	0	0	0	24.07	0.04	5.41667E-05	0.007204172	0.000329167	0.002437502	0	0.010029175	11.34986325	11.38986325	0.095416743	0.225416743	8.944632156	26.23463216	0.377004468	1.167004468	1.932680713	7.782680713	0	0
F	Mean	199	4	0.14	0	0	0.15	0.03	0.01	17.37	0.11	0.05	0.79	0	0	5.85	0	0.01	0	0	0	24.17	0.06	6.25001E-05	0.007237506	0.000329167	0.002437502	0	0.010070841	11.35993409	11.41993409	0.095479243	0.245479243	8.951869661	26.32186966	0.377333635	1.167333635	1.935118215	7.785118215	0	0
F	Mean	199	5	0.14	0	0	0.17	0.03	0.02	17.44	0.11	0.07	0.79	0.01	0.01	5.86	0	0.01	0	0	0	24.25	0.08	7.08334E-05	0.007266672	0.000329167	0.002441669	0	0.010104175	11.37003826	11.45003826	0.095550076	0.265550076	8.959136334	26.39913633	0.377662802	1.167662802	1.937559883	7.797559883	0	0
F	Mean	199	6	0.14	0	0	0.17	0.03	0.03	17.48	0.11	0.1	0.79	0.01	0.01	5.86	0	0.01	0	0	0	24.31	0.12	7.08334E-05	0.007283339	0.000329167	0.002441669	0	0.010129175	11.38016744	11.50016744	0.09562091	0.26562091	8.966419673	26.44641967	0.377991969	1.167991969	1.940001552	7.800001552	0	0
F	Mean	199	7	0.14	0	0	0.18	0.03	0.03	17.49	0.11	0.12	0.79	0.01	0.01	5.87	0	0.01	0	0	0	24.33	0.14	7.50001E-05	0.007287506	0.000329167	0.002445835	0	0.010137508	11.39030495	11.53030495	0.09569591	0.27569591	8.973707179	26.46370718	0.378321136	1.168321136	1.942447387	7.812447387	0	0
F	Mean	199	8	0.14	0	0	0.17	0.03	0.03	17.49	0.11	0.11	0.79	0.01	0.01	5.87	0	0.01	0	0	0	24.33	0.14	7.08334E-05	0.007287506	0.000329167	0.002445835	0	0.010137508	11.40044245	11.54044245	0.095766743	0.265766743	8.980994685	26.47099468	0.378650303	1.168650303	1.944893223	7.814893223	0	0
F	Mean	199	9	0.14	0	0	0.17	0.03	0.03	17.49	0.11	0.09	0.79	0.01	0.01	5.88	0	0.01	0	0	0	24.33	0.11	7.08334E-05	0.007287506	0.000329167	0.002450002	0	0.010137508	11.41057996	11.52057996	0.095837577	0.265837577	8.988282191	26.47828219	0.37897947	1.16897947	1.947343225	7.827343225	0	0
F	Mean	199	10	0.14	0	0	0.17	0.03	0.02	17.51	0.11	0.07	0.79	0.01	0.01	5.89	0	0.01	0	0	0	24.36	0.08	7.08334E-05	0.007295839	0.000329167	0.002454169	0	0.010150008	11.42072997	11.50072997	0.09590841	0.26590841	8.99557803	26.50557803	0.379308637	1.169308637	1.949797393	7.839797393	0	0
F	Mean	199	11	0	0	0	0.15	0	0.01	17.44	0	0.04	0.79	0	0	5.89	0	0	0	0	0	24.28	0.05	6.25001E-05	0.007266672	0.000329167	0.002454169	0	0.010116675	11.43084664	11.48084664	0.09597091	0.24597091	9.002844702	26.4428447	0.379637804	1.169637804	1.952251562	7.842251562	0	0
F	Mean	199	12	0	0	0	0.14	0	0.01	17.4	0	0.03	0.79	0	0	5.89	0	0	0	0	0	24.23	0.03	5.83334E-05	0.007250006	0.000329167	0.002454169	0	0.010095841	11.44094249	11.47094249	0.096029243	0.236029243	9.010094708	26.41009471	0.379966971	1.169966971	1.95470573	7.84470573	0	0
H	Mean	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H	Mean	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
